Run_ID,Product_ID,Material_Type,Engine,Temperature,Claim,Violated_Rule,NLI_Confidence,Claude_Verdict,Claude_Severity,Claude_Reasoning,Recommended_Action,Suggested_Fix,Claude_Confidence
5a6574ce86b5f9dade3551ed4fcd26438103f594,cryptocurrency_corecoin,faq.j2,unknown,unknown,Transaction finality is typically achieved in ~10 seconds (~2 blocks) under normal conditions,NOT a deposit,0.9894,FALSE_POSITIVE,NONE,"This is a clear false positive. The automated system flagged the claim 'Transaction finality is typically achieved in ~10 seconds (~2 blocks) under normal conditions' as violating the rule 'NOT a deposit', but these concepts are completely unrelated. Transaction finality refers to the technical blockchain concept of when a transaction becomes irreversible on the network - a standard technical specification for blockchain performance. The 'NOT a deposit' rule prohibits claims that would make CoreCoin sound like a bank deposit or FDIC-insured account. There is no semantic relationship between describing blockchain transaction settlement times and making deposit-like claims. The claim is purely technical documentation about network performance, not a financial product characterization.",IGNORE,,0.9800
5a6574ce86b5f9dade3551ed4fcd26438103f594,cryptocurrency_corecoin,faq.j2,unknown,unknown,Users can lock tokens to support network security,No customer support for lost keys or failed transactions,0.9920,FALSE_POSITIVE,NONE,"This is a clear false positive. The automated system incorrectly matched the claim 'Users can lock tokens to support network security' with the rule 'No customer support for lost keys or failed transactions.' These are completely unrelated concepts:

1. **Semantic Mismatch**: The extracted claim describes the technical mechanism of staking (locking tokens to participate in network consensus), while the violated rule addresses customer support limitations for key recovery. There is no logical connection between these concepts.

2. **Context Analysis**: The full context shows this claim appears in a legitimate FAQ about staking functionality, properly qualified with 'rewards dependent on network conditions' and 'not guaranteed.' This is an accurate technical description of PoS staking mechanics.

3. **Authorized Claims**: The claim aligns with the explicitly authorized statement 'Staking allows users to support network security (rewards not guaranteed)' in the regulatory framework.

4. **No Regulatory Risk**: The claim makes no promises about customer support, key recovery, or guaranteed outcomes. It simply describes how staking works technically - users lock tokens to participate in network validation, which inherently supports security.

5. **Proper Disclaimers**: The material includes appropriate risk disclaimers and clarifications about staking rewards being variable and not guaranteed.

The NLI system appears to have triggered on the word 'support' appearing in both contexts, but this is a false semantic match.",IGNORE,,0.9500
5a6574ce86b5f9dade3551ed4fcd26438103f594,cryptocurrency_corecoin,faq.j2,unknown,unknown,"Staking periods, minimum thresholds, and rewards are variable",NOT a deposit,0.9843,FALSE_POSITIVE,NONE,"This is a clear false positive. The automated system flagged the phrase 'Staking periods, minimum thresholds, and rewards are variable' as violating the 'NOT a deposit' rule, but there is no semantic or regulatory connection between these concepts. The claim is describing technical staking parameters (lockup periods, minimum stake amounts, and variable rewards) - which are standard blockchain protocol specifications. This has nothing to do with bank deposits or deposit-like products. The statement is actually compliant as it explicitly states rewards are 'variable' and 'not guaranteed,' which aligns with the authorized claim 'Staking allows users to support network security (rewards not guaranteed).' The context makes clear this is about blockchain staking mechanics, not financial deposits. The NLI model appears to have made a spurious semantic connection between 'variable' parameters and deposit characteristics.",IGNORE,,0.9500
5a6574ce86b5f9dade3551ed4fcd26438103f594,cryptocurrency_corecoin,faq.j2,unknown,unknown,Gas fees fluctuate based on block space demand,NOT a deposit,0.9874,FALSE_POSITIVE,NONE,"This is a clear false positive. The automated system flagged the statement 'Gas fees fluctuate based on block space demand' as violating the rule 'NOT a deposit', but there is no semantic or logical connection between these concepts. Gas fees are transaction costs on a blockchain network that vary based on network congestion - this is a technical description of how the fee mechanism works. The concept of 'deposit' refers to funds placed in a bank or financial institution, which is completely unrelated to blockchain transaction fees. The statement is factually accurate about how gas fees work in blockchain networks and does not make any claims about deposits, banking services, or FDIC insurance. This appears to be a semantic mismatch by the NLI model that incorrectly associated unrelated financial terminology.",IGNORE,,0.9800
5a6574ce86b5f9dade3551ed4fcd26438103f594,cryptocurrency_corecoin,faq.j2,unknown,unknown,Fees are paid in CORE,CoreCoin is not backed by the FDIC or any government entity,0.9571,FALSE_POSITIVE,NONE,"This is a clear false positive from the automated system. The extracted claim 'Fees are paid in CORE' is a factual technical specification about the network's fee mechanism, while the violated rule 'CoreCoin is not backed by the FDIC or any government entity' is a disclaimer about government backing. These statements address completely different topics and have no semantic relationship. The claim about fees being paid in CORE tokens is standard technical documentation explaining how the blockchain's gas fee system works - it does not imply, suggest, or contradict anything about FDIC backing or government insurance. The automated system appears to have flagged this due to both statements containing 'CORE' but they are discussing entirely different aspects of the product. The fee payment mechanism is an authorized technical specification, and the FDIC disclaimer is properly included in the disclaimers section.",IGNORE,,0.9500
5a6574ce86b5f9dade3551ed4fcd26438103f594,cryptocurrency_corecoin,faq.j2,unknown,unknown,Protocol updates require community or validator approval,NOT a deposit,0.9302,FALSE_POSITIVE,NONE,"This is a clear false positive. The automated system flagged the claim 'Protocol updates require community or validator approval' as violating the rule 'NOT a deposit', but these concepts are completely unrelated. The claim is about blockchain governance mechanisms (how protocol changes are approved), while the violated rule is about financial product classification (not being a bank deposit). There is no semantic or contextual connection between governance approval processes and deposit characteristics. The claim is actually an AUTHORIZED claim listed in the specifications: 'Protocol changes subject to community or validator approval.' This appears to be a semantic mismatch by the NLI model that incorrectly associated governance approval with some form of deposit guarantee or backing.",IGNORE,,0.9500
c64eb4d35edefeaad664807a1854096983307bc0,cryptocurrency_corecoin,faq.j2,unknown,unknown,"Transactions are recorded on a public, tamper-resistant ledger",Digital-only asset requiring compatible wallet software,0.9492,FALSE_POSITIVE,NONE,"This is a clear false positive. The automated system incorrectly flagged a semantic mismatch between two unrelated concepts. The extracted claim 'Transactions are recorded on a public, tamper-resistant ledger' describes a technical feature of blockchain technology (transparency and immutability), while the violated rule 'Digital-only asset requiring compatible wallet software' describes the asset's digital nature and storage requirements. These are completely different aspects of the product with no logical contradiction. The claim about tamper-resistant ledgers is actually explicitly authorized in the compliance framework ('Provides transparency via a public, tamper-resistant ledger') and accurately describes a fundamental blockchain characteristic. There is no regulatory risk or consumer misleading potential here.",IGNORE,,0.9500
c64eb4d35edefeaad664807a1854096983307bc0,cryptocurrency_corecoin,faq.j2,unknown,unknown,The supply cap is fixed and defined in the protocol,NOT a physical coin,0.9198,FALSE_POSITIVE,NONE,"This is a clear false positive. The automated system flagged the claim 'The supply cap is fixed and defined in the protocol' against the rule 'NOT a physical coin', but these are completely unrelated concepts. The claim is discussing the maximum token supply (2 billion CORE tokens) being hardcoded in the blockchain protocol, which is a standard technical specification for cryptocurrencies. The rule about 'NOT a physical coin' relates to clarifying that the digital asset doesn't exist as a physical object. There is no semantic or contextual relationship between discussing token supply mechanics and claiming the asset is a physical coin. The claim is factual, technical, and appropriate for describing cryptocurrency tokenomics.",IGNORE,,0.9500
c64eb4d35edefeaad664807a1854096983307bc0,cryptocurrency_corecoin,faq.j2,unknown,unknown,Users can lock tokens to support network security,No customer support for lost keys or failed transactions,0.9920,FALSE_POSITIVE,NONE,"This is a clear false positive. The automated system incorrectly matched the claim 'Users can lock tokens to support network security' with the rule 'No customer support for lost keys or failed transactions.' These are completely unrelated concepts:

1. **Semantic Mismatch**: The extracted claim describes the technical mechanism of staking (locking tokens to participate in network consensus), while the violated rule addresses customer support limitations for key recovery. There is no semantic relationship between these concepts.

2. **Context Analysis**: The full context shows this claim appears in a legitimate FAQ about staking functionality, properly disclaimed with 'Rewards are not guaranteed.' The claim accurately describes how Proof-of-Stake networks function - users lock tokens to become validators and secure the network.

3. **Authorized Claims**: This claim is explicitly authorized in the compliance framework: 'Staking allows users to support network security (rewards not guaranteed)' appears in the AUTHORIZED CLAIMS list.

4. **No Regulatory Risk**: The claim makes no promises about customer support, key recovery, or guaranteed outcomes. It simply describes a technical blockchain mechanism that is factually accurate and properly disclaimed.

5. **Proper Disclaimers**: The material includes appropriate risk disclosures about staking rewards not being guaranteed and the general volatility warnings.

The NLI model appears to have triggered on the word 'support' appearing in both contexts, but the meanings are entirely different (network security support vs. customer service support).",IGNORE,,0.9500
c64eb4d35edefeaad664807a1854096983307bc0,cryptocurrency_corecoin,faq.j2,unknown,unknown,Third-party security audits are conducted for protocol integrity,Self-custody model with no third-party key recovery,0.9971,FALSE_POSITIVE,NONE,"This is a clear false positive. The automated system has incorrectly matched two completely unrelated concepts: (1) 'Third-party security audits are conducted for protocol integrity' - which refers to external security firms auditing the blockchain protocol code, and (2) 'Self-custody model with no third-party key recovery' - which refers to the fact that users control their own private keys without third-party recovery options. These are entirely different aspects of the system. Security audits by external firms are actually a positive security practice and are explicitly authorized under 'Subject to third-party security audits for protocol integrity' in the AUTHORIZED CLAIMS section. The claim about security audits does not contradict or undermine the self-custody model in any way - users still maintain full control of their private keys while the protocol itself undergoes professional security reviews.",IGNORE,,0.9500
c64eb4d35edefeaad664807a1854096983307bc0,cryptocurrency_corecoin,faq.j2,unknown,unknown,Protocol updates require community or validator approval,NOT a deposit,0.9302,FALSE_POSITIVE,NONE,"This is a clear false positive. The automated system flagged the claim 'Protocol updates require community or validator approval' as violating the rule 'NOT a deposit', but these concepts are completely unrelated. The claim is describing CoreCoin's governance mechanism - how protocol changes are approved through community/validator consensus. This has nothing to do with deposit products or banking services. The claim is actually an AUTHORIZED statement per the specifications ('Protocol updates require community or validator approval' is explicitly listed as compliant). The NLI system appears to have made a semantic error, possibly confusing 'approval' in a governance context with 'approval' in a banking/deposit context. There is no regulatory risk here as governance mechanisms are standard blockchain features and do not imply any deposit-like characteristics.",IGNORE,,0.9500
3e7698ecce84a059b65754be401fa866895d8c1a,cryptocurrency_corecoin,faq.j2,unknown,unknown,"Transactions are recorded on a public, tamper-resistant ledger",Digital-only asset requiring compatible wallet software,0.9492,FALSE_POSITIVE,NONE,"This is a clear false positive. The automated system incorrectly flagged a semantic mismatch between two unrelated concepts. The extracted claim 'Transactions are recorded on a public, tamper-resistant ledger' describes a technical feature of blockchain technology (transparency and immutability), while the violated rule 'Digital-only asset requiring compatible wallet software' describes the asset's digital nature and storage requirements. These are completely different aspects of the product with no logical contradiction. The claim about tamper-resistant ledgers is actually explicitly authorized in the compliance framework ('Provides transparency via a public, tamper-resistant ledger') and accurately describes a fundamental blockchain characteristic. There is no regulatory violation here - the claim is factual, authorized, and does not mislead consumers about the product's nature or create false expectations.",IGNORE,,0.9500
3e7698ecce84a059b65754be401fa866895d8c1a,cryptocurrency_corecoin,faq.j2,unknown,unknown,Finality is typically achieved in ~2 blocks (~10 seconds) under normal network conditions,NOT a deposit,0.9913,FALSE_POSITIVE,NONE,"This is a clear false positive. The automated system incorrectly flagged a technical blockchain specification as violating the 'NOT a deposit' rule. The claim 'Finality is typically achieved in ~2 blocks (~10 seconds) under normal network conditions' is describing transaction finality - a technical blockchain concept referring to when transactions become irreversible on the network. This has no semantic relationship to bank deposits, FDIC insurance, or traditional financial products. The term 'finality' in blockchain context is standard technical terminology that describes network consensus mechanics, not financial guarantees or deposit-like features. The full context clearly shows this is part of technical FAQ explaining blockchain performance characteristics, not making any claims about CoreCoin being a deposit product or having deposit-like features.",IGNORE,,0.9800
3e7698ecce84a059b65754be401fa866895d8c1a,cryptocurrency_corecoin,faq.j2,unknown,unknown,Users can lock tokens for protocol-defined periods to support network security,No customer support for lost keys or failed transactions,0.9825,FALSE_POSITIVE,NONE,"This is a clear false positive. The automated system incorrectly matched the claim 'Users can lock tokens for protocol-defined periods to support network security' with the rule 'No customer support for lost keys or failed transactions'. These are completely unrelated concepts:

1. **Semantic Mismatch**: The extracted claim describes the technical mechanism of staking (locking tokens to participate in network consensus), while the violated rule addresses customer support limitations for key recovery and transaction failures.

2. **Context Analysis**: The full context shows this is part of a legitimate explanation of how Proof-of-Stake staking works - users voluntarily lock tokens to become validators and earn rewards. This is a standard blockchain feature description.

3. **No Regulatory Risk**: The claim doesn't promise customer support, guaranteed returns, or contradict any self-custody warnings. It's a factual description of staking mechanics that's consistent with the product specifications.

4. **Proper Disclaimers Present**: The material correctly states that staking rewards 'are not guaranteed or fixed-rate' and includes comprehensive risk disclaimers.

The NLI model appears to have triggered on superficial word similarities ('users can' + 'support') without understanding the semantic difference between staking mechanics and customer service policies.",IGNORE,,0.9500
3e7698ecce84a059b65754be401fa866895d8c1a,cryptocurrency_corecoin,faq.j2,unknown,unknown,Staking rewards are variable and depend on network conditions,NOT a deposit,0.9796,FALSE_POSITIVE,NONE,"This is a clear false positive. The automated system flagged the statement 'Staking rewards are variable and depend on network conditions' as violating the rule 'NOT a deposit,' but there is no semantic or regulatory connection between these concepts. The claim is actually describing the variable nature of staking rewards (which is compliant and accurate), while the rule prohibits implying that the digital asset functions as a bank deposit. The statement explicitly states rewards are 'variable' and 'depend on network conditions,' which directly contradicts any deposit-like guarantee. Additionally, the material includes proper disclaimers that CoreCoin is 'Not FDIC-insured' and 'Not a bank account, deposit, or insured investment account.' The claim is also listed in the authorized claims as 'Staking allows users to support network security (rewards not guaranteed)' and specifications confirm 'Staking rewards are variable and depend on network conditions (NOT guaranteed or fixed-rate).' This appears to be a semantic mismatch by the NLI model.",IGNORE,,0.9500
3e7698ecce84a059b65754be401fa866895d8c1a,cryptocurrency_corecoin,faq.j2,unknown,unknown,Staking allows users to contribute to security,NOT a deposit,0.9834,FALSE_POSITIVE,NONE,"This is a clear false positive. The automated system incorrectly flagged 'Staking allows users to contribute to security' as violating the 'NOT a deposit' rule. However, these concepts are semantically unrelated:

1. **Context Analysis**: The claim is describing the technical function of staking in a Proof-of-Stake blockchain - that staking tokens helps secure the network through validator participation. This is a factual description of how PoS consensus mechanisms work.

2. **Semantic Mismatch**: 'Contributing to security' through staking has no relationship to deposit products. The claim doesn't suggest staking is a bank deposit, savings account, or FDIC-insured product. It's describing network security participation, not financial deposit services.

3. **Authorized Claims**: The exact phrase 'Staking allows users to support network security' is explicitly listed in the AUTHORIZED CLAIMS section, confirming this is compliant language.

4. **Proper Context**: The material correctly includes disclaimers that staking rewards are 'variable and depend on network conditions—they are not guaranteed or fixed-rate,' which properly distinguishes it from deposit products.

5. **No Regulatory Risk**: This technical description of blockchain consensus mechanisms poses no compliance risk regarding deposit regulations.",IGNORE,,0.9500
3e7698ecce84a059b65754be401fa866895d8c1a,cryptocurrency_corecoin,faq.j2,unknown,unknown,Interoperability with other blockchains would require additional protocols or integrations,NOT a deposit,0.9883,FALSE_POSITIVE,NONE,"This is a clear false positive. The automated system flagged the claim 'Interoperability with other blockchains would require additional protocols or integrations' as violating the rule 'NOT a deposit.' There is no semantic or logical connection between these two concepts. The claim is discussing technical blockchain interoperability requirements, while the rule concerns financial deposit characteristics. The claim is actually compliant as it honestly states a technical limitation (not being natively cross-chain compatible) rather than making any prohibited claims about deposits, banking services, or financial guarantees. This appears to be a semantic mismatch by the NLI model.",IGNORE,,0.9800
3e7698ecce84a059b65754be401fa866895d8c1a,cryptocurrency_corecoin,faq.j2,unknown,unknown,Protocol updates require community or validator approval,NOT a deposit,0.9302,FALSE_POSITIVE,NONE,"This is a clear false positive. The automated system flagged the claim 'Protocol updates require community or validator approval' as violating the rule 'NOT a deposit', but there is no semantic or regulatory connection between these concepts. The claim is describing CoreCoin's governance mechanism - how protocol changes are approved through community/validator consensus. This has nothing to do with deposit products or banking services. The claim is actually an AUTHORIZED statement per the specifications ('Protocol updates require community or validator approval' is explicitly listed as compliant). The NLI model appears to have made an erroneous semantic association, possibly confusing 'approval' in a governance context with 'approval' in a banking/deposit context. This governance disclosure is appropriate and necessary for transparency about how the protocol operates.",IGNORE,,0.9500
c7a6ca136bae3f1ebc683231e9503a4dc7e2db82,cryptocurrency_corecoin,faq.j2,unknown,unknown,"Transactions are recorded on a public, tamper-resistant ledger",Digital-only asset requiring compatible wallet software,0.9492,FALSE_POSITIVE,NONE,"This is a clear false positive. The automated system incorrectly flagged a semantic mismatch between two unrelated concepts. The extracted claim 'Transactions are recorded on a public, tamper-resistant ledger' describes the blockchain's transparency and immutability features, while the violated rule 'Digital-only asset requiring compatible wallet software' describes the asset's storage requirements. These are completely different technical aspects with no logical contradiction. The claim about tamper-resistant ledgers is actually explicitly authorized in the compliance framework ('Transactions recorded on a public, tamper-resistant ledger' appears in the AUTHORIZED CLAIMS section). The NLI model appears to have incorrectly associated 'tamper-resistant' with some form of security guarantee that conflicts with the digital-only nature, but this is a fundamental misunderstanding of blockchain terminology.",IGNORE,,0.9500
c7a6ca136bae3f1ebc683231e9503a4dc7e2db82,cryptocurrency_corecoin,faq.j2,unknown,unknown,Users can lock tokens to support network security,No customer support for lost keys or failed transactions,0.9920,FALSE_POSITIVE,NONE,"This is a clear false positive. The automated system incorrectly matched the claim 'Users can lock tokens to support network security' with the rule 'No customer support for lost keys or failed transactions.' These are completely unrelated concepts:

1. **Semantic Mismatch**: The extracted claim describes the technical function of staking (locking tokens to participate in network consensus), while the violated rule addresses customer support limitations for key recovery. There is no logical connection between these concepts.

2. **Context Analysis**: The full context shows this claim appears in a legitimate FAQ about staking functionality, properly disclaimed with 'rewards dependent on network conditions' and 'not guaranteed.' This is describing a core blockchain feature, not making any claims about customer support.

3. **Authorized Claims**: The claim aligns perfectly with the authorized claim 'Staking allows users to support network security (rewards not guaranteed)' and the product specification 'Staking allows users to support network security.'

4. **No Regulatory Risk**: Describing the technical mechanism of staking (token locking for network participation) poses no compliance risk and is standard industry practice for PoS blockchains.

The NLI model appears to have triggered on the word 'support' appearing in both contexts, but the semantic meanings are entirely different (network security support vs. customer service support).",IGNORE,,0.9800
c7a6ca136bae3f1ebc683231e9503a4dc7e2db82,cryptocurrency_corecoin,faq.j2,unknown,unknown,Staking rewards are dependent on network conditions,NOT a deposit,0.9805,FALSE_POSITIVE,NONE,"This is a clear false positive. The automated system flagged the phrase 'Staking rewards are dependent on network conditions' as violating the rule 'NOT a deposit,' but there is no semantic or regulatory connection between these concepts. The claim about staking rewards being variable and dependent on network conditions is actually COMPLIANT - it explicitly states that rewards are NOT guaranteed or fixed, which aligns with regulatory requirements to avoid deposit-like characterizations. The material correctly describes staking as variable rewards tied to network participation, not as a deposit product. The violated rule about 'NOT a deposit' appears to be aimed at preventing claims that would make the product seem like a traditional bank deposit, but this staking description does the opposite by emphasizing variability and lack of guarantees. The full context shows proper disclaimers about risk and volatility, and the staking description is consistent with authorized claims like 'Staking allows users to support network security (rewards not guaranteed).'",IGNORE,,0.9500
c7a6ca136bae3f1ebc683231e9503a4dc7e2db82,cryptocurrency_corecoin,faq.j2,unknown,unknown,"Staking periods, minimum thresholds, and rewards are variable",NOT a deposit,0.9843,FALSE_POSITIVE,NONE,"This is a clear false positive. The automated system flagged the phrase 'Staking periods, minimum thresholds, and rewards are variable' as violating the 'NOT a deposit' rule, but there is no semantic or regulatory connection between these concepts. The claim is describing technical staking parameters (periods, thresholds, rewards) as variable/non-guaranteed, which is actually COMPLIANT language that avoids promising fixed returns. The phrase does not suggest CoreCoin is a deposit, bank account, or FDIC-insured product. In fact, the variability language helps distinguish staking from traditional deposit products by emphasizing the non-guaranteed nature. The material also includes proper disclaimers stating 'CoreCoin is not backed by the FDIC or any government entity' and 'rewards dependent on network conditions... not guaranteed.' This appears to be a semantic mismatch where the NLI model incorrectly associated 'variable' with deposit-related concepts.",IGNORE,,0.9500
c7a6ca136bae3f1ebc683231e9503a4dc7e2db82,cryptocurrency_corecoin,faq.j2,unknown,unknown,CoreCoin can be stored in compatible hardware wallets,Digital-only asset requiring compatible wallet software,0.9501,FALSE_POSITIVE,NONE,"This is a clear false positive. The automated system flagged the claim 'CoreCoin can be stored in compatible hardware wallets' as violating the rule 'Digital-only asset requiring compatible wallet software.' However, these statements are actually CONSISTENT, not contradictory. The claim correctly describes that CoreCoin (a digital-only asset) can be stored in compatible wallet software (hardware wallets). This is an accurate technical description of how digital assets work - they require compatible wallet software to interface with, whether that's hardware wallets, mobile wallets, or desktop clients. The claim does not suggest CoreCoin is a physical asset or can be stored without wallet software. The context makes it clear this is about digital storage methods for a digital asset.",IGNORE,,0.9500
c241b3a59f0e3be79249a28e74f028cb43c92a51,cryptocurrency_corecoin,faq.j2,unknown,unknown,"Transactions are recorded on a public, tamper-resistant ledger",Digital-only asset requiring compatible wallet software,0.9492,FALSE_POSITIVE,NONE,"This is a clear false positive. The automated system incorrectly flagged a semantic mismatch between two unrelated concepts. The extracted claim 'Transactions are recorded on a public, tamper-resistant ledger' describes the blockchain's transparency and immutability features, while the violated rule 'Digital-only asset requiring compatible wallet software' refers to the technical requirement for wallet software to access the asset. These are completely different aspects of the product - one describes ledger properties, the other describes access requirements. The claim about tamper-resistant ledgers is actually explicitly authorized in the compliance framework ('Provides transparency via a public, tamper-resistant ledger') and appears in the product specifications. There is no semantic or regulatory conflict between describing ledger immutability and stating that the asset requires wallet software.",IGNORE,,0.9500
c241b3a59f0e3be79249a28e74f028cb43c92a51,cryptocurrency_corecoin,faq.j2,unknown,unknown,Finality is typically achieved in ~2 blocks (~10 seconds) under normal network conditions,NOT a deposit,0.9913,FALSE_POSITIVE,NONE,"This is a clear false positive. The automated system flagged the technical claim about 'finality typically achieved in ~2 blocks (~10 seconds)' as violating the rule 'NOT a deposit,' but these concepts are completely unrelated. The claim is describing blockchain transaction finality (a technical specification about when transactions become irreversible on the network), while the violated rule pertains to financial product classification (ensuring the token isn't marketed as a bank deposit). There is no semantic or regulatory connection between describing blockchain finality timing and implying deposit-like characteristics. The claim is a legitimate technical specification that appears in the authorized product specifications and doesn't suggest any deposit-like features, guarantees, or banking relationships.",IGNORE,,0.9800
c241b3a59f0e3be79249a28e74f028cb43c92a51,cryptocurrency_corecoin,faq.j2,unknown,unknown,Users can lock tokens to support network security,No customer support for lost keys or failed transactions,0.9920,FALSE_POSITIVE,NONE,"This is a clear false positive. The automated system has incorrectly matched two completely unrelated concepts:

1. **Extracted Claim**: 'Users can lock tokens to support network security' - This describes the technical mechanism of staking in a Proof-of-Stake blockchain, where users voluntarily lock their tokens to participate in network validation and earn rewards.

2. **Violated Rule**: 'No customer support for lost keys or failed transactions' - This rule clarifies that the platform doesn't provide recovery services for user errors.

These statements address entirely different aspects:
- The claim describes a voluntary staking feature (locking tokens for network participation)
- The rule addresses customer support limitations for key recovery

There is no semantic or logical connection between these concepts. The claim about staking is actually supported by the authorized claims list ('Staking allows users to support network security (rewards not guaranteed)') and product specifications. The material also includes proper disclaimers that 'Rewards are not guaranteed' and explains the variable nature of staking rewards.

The NLI system appears to have triggered on the word 'support' appearing in both contexts, but they refer to completely different types of support (network security vs. customer service).",IGNORE,,0.9500
c241b3a59f0e3be79249a28e74f028cb43c92a51,cryptocurrency_corecoin,faq.j2,unknown,unknown,"Staking periods, minimum thresholds, and rewards are variable and defined by protocol governance",NOT a deposit,0.9955,FALSE_POSITIVE,NONE,"This is a clear false positive. The automated system flagged the phrase 'Staking periods, minimum thresholds, and rewards are variable and defined by protocol governance' as violating the 'NOT a deposit' rule, but there is no semantic or regulatory connection between these concepts. The claim is describing technical staking parameters (lockup periods, minimum stake amounts, and variable rewards) which are standard blockchain protocol specifications. This has nothing to do with bank deposits or deposit-like products. The claim explicitly states rewards are 'variable' and the broader context includes clear disclaimers that 'Rewards are not guaranteed' and 'CoreCoin is not backed by the FDIC or any government entity.' The material properly distinguishes staking from traditional financial products and includes appropriate risk disclosures. This appears to be a semantic mismatch by the NLI model rather than a genuine compliance concern.",IGNORE,,0.9500
c241b3a59f0e3be79249a28e74f028cb43c92a51,cryptocurrency_corecoin,faq.j2,unknown,unknown,Gas fees fluctuate based on block space demand,NOT a deposit,0.9874,FALSE_POSITIVE,NONE,"This is a clear false positive. The automated system flagged the statement 'Gas fees fluctuate based on block space demand' as violating the rule 'NOT a deposit,' but there is no semantic or regulatory connection between these concepts. Gas fees are transaction costs on a blockchain network that vary based on network congestion - this is a technical description of how the fee mechanism works. The concept of 'deposit' refers to funds placed in a bank or financial institution, which is completely unrelated to blockchain gas fees. The statement is factually accurate about how CoreCoin's fee structure operates and is consistent with the product specifications. There is no misleading language about deposits, banking services, or FDIC insurance. This appears to be a semantic matching error by the NLI system.",IGNORE,,0.9800
c241b3a59f0e3be79249a28e74f028cb43c92a51,cryptocurrency_corecoin,faq.j2,unknown,unknown,Fees are paid in CORE,CoreCoin is not backed by the FDIC or any government entity,0.9571,FALSE_POSITIVE,NONE,"This is a clear false positive from the automated system. The extracted claim 'Fees are paid in CORE' is a factual technical specification about the network's fee mechanism, while the violated rule 'CoreCoin is not backed by the FDIC or any government entity' relates to insurance/backing disclaimers. These are completely unrelated concepts with no semantic overlap. The claim about fees being paid in CORE tokens is standard technical documentation explaining how the blockchain operates (similar to how Ethereum fees are paid in ETH). This has no connection to FDIC backing or government insurance. The automated system appears to have made an error in semantic matching, possibly due to both statements containing the word 'CORE' but in entirely different contexts.",IGNORE,,0.9500
c241b3a59f0e3be79249a28e74f028cb43c92a51,cryptocurrency_corecoin,faq.j2,unknown,unknown,Protocol updates require community or validator approval,NOT a deposit,0.9302,FALSE_POSITIVE,NONE,"This is a clear false positive. The automated system flagged the claim 'Protocol updates require community or validator approval' as violating the rule 'NOT a deposit', but these concepts are completely unrelated. The claim is describing the governance mechanism for protocol changes (how the blockchain software gets updated), which has nothing to do with deposit accounts or banking products. The claim is actually an AUTHORIZED statement according to the specifications: 'Protocol changes subject to community or validator approval' is explicitly listed as an allowed claim. The NLI model appears to have made a semantic error by connecting unrelated concepts.",IGNORE,,0.9500
230cc2b84229332c8ea26bcf809aa8a8620e6e33,cryptocurrency_corecoin,faq.j2,unknown,unknown,"Transactions are recorded on a public, tamper-resistant ledger",Digital-only asset requiring compatible wallet software,0.9492,FALSE_POSITIVE,NONE,"This is a clear false positive. The automated system incorrectly flagged a semantic mismatch between two unrelated concepts. The extracted claim 'Transactions are recorded on a public, tamper-resistant ledger' is describing the blockchain's transparency and immutability features, which is actually an AUTHORIZED claim per the regulatory guidelines ('Provides transparency via a public, tamper-resistant ledger'). The violated rule 'Digital-only asset requiring compatible wallet software' refers to the product's digital nature and storage requirements, which is completely unrelated to ledger transparency. These are two separate technical specifications that don't contradict each other - one describes how transactions are recorded (on a tamper-resistant ledger) and the other describes how the asset is stored (requiring wallet software). The NLI model appears to have incorrectly identified a semantic relationship where none exists.",IGNORE,,0.9500
230cc2b84229332c8ea26bcf809aa8a8620e6e33,cryptocurrency_corecoin,faq.j2,unknown,unknown,Network security is supported through distributed validator participation,No customer support for lost keys or failed transactions,0.9770,FALSE_POSITIVE,NONE,"This is a clear false positive. The automated system has incorrectly matched two completely unrelated concepts. The extracted claim 'Network security is supported through distributed validator participation' is describing the technical architecture of how the blockchain network maintains security through its consensus mechanism. This is a factual statement about the network's operational design and is actually listed as an AUTHORIZED CLAIM in the regulatory guidelines. The violated rule 'No customer support for lost keys or failed transactions' relates to customer service limitations regarding key recovery and transaction failures. These are entirely different domains - one is about network security architecture, the other is about customer support policies. There is no semantic relationship between describing how validators secure the network and making claims about customer support for lost keys. The claim does not imply any customer support services, key recovery mechanisms, or transaction failure assistance. This appears to be a significant error in the NLI model's semantic understanding.",IGNORE,,0.9500
230cc2b84229332c8ea26bcf809aa8a8620e6e33,cryptocurrency_corecoin,faq.j2,unknown,unknown,Users can stake their tokens to support network security,Light validators MUST stake (do NOT operate without staking),0.9228,FALSE_POSITIVE,NONE,"This is a clear false positive. The automated system flagged the claim 'Users can stake their tokens to support network security' against the rule 'Light validators MUST stake (do NOT operate without staking)'. However, these statements are addressing completely different concepts:

1. The marketing claim describes an OPTIONAL user feature - that users CAN stake to support network security (which is accurate and compliant)
2. The violated rule is a technical specification about light validators being REQUIRED to stake

The marketing material is not making any claims about light validators at all. It's simply stating that staking is available as a way to support network security, which is:
- Factually accurate according to the product specs
- Listed as an authorized claim: 'Staking allows users to support network security (rewards not guaranteed)'
- Properly qualified with disclaimers about variable, non-guaranteed rewards

The semantic similarity between 'can stake' and 'must stake' triggered the NLI system, but the contexts are entirely different. This is a textbook example of a false positive where similar keywords in different contexts created a spurious match.",IGNORE,,0.9500
