comment_db_id,run_id,channel_id,channel_niche,video_id,comment_rank,like_count,reply_count,comment_timestamp,cleaned_text,is_spam,is_template,is_duplicate,label_skepticism,label_proof_demand,label_normalization,analysis_skepticism,rank
4990,11,UCwAnu01qlnVg1Ai2AbtTMaA,Tech,oO9GLC2iKy8,16,17,1,2025-10-26 14:42:17+00:00,"*CORE Productivity Workflow: Capture → Organize → Review → Engage.* >Capture: Get tasks & ideas out of your head immediately. >Organize: Tag, set due dates, or sort for easy access. >Review: Check your inboxes regularly and turn ideas into concrete actions. >Engage: Do the work during focused blocks.",0,0,0,0,0,1,0,6
31683,24,UCPn7F1Bv9TCor3DYru8Marw,Beauty,oXojZI_qBzc,1,3,0,2025-12-24 22:51:00+00:00,That's gonna kill you're brain cells stop now yall,0,0,0,0,0,0,0,1
14714,18,UCiT9RITQ9PW6BhXK0y2jaeg,Tech,oZ9rMrqyTbI,1,8,1,2023-08-14 20:11:31+00:00,AI in healthcare has lots of red tape from its being utilized.,0,0,0,1,0,0,1,1
23691,22,UCGM7A0ps5KuZ7hZidTv26Pg,Tech,ofzeUunrpL0,1,2,0,2026-01-23 17:15:36+00:00,This is creative!,0,0,0,0,0,0,0,1
9907,11,UC2GUcyD6KYjmU_ofQtPTSSA,Beauty,ogA0cwnskeg,1,147,5,2026-02-20 20:32:02+00:00,"Dammit Robert! I am aware you warned me, but I had to watch it because I thought I’d miss out! 😂😂",0,0,0,0,0,0,0,1
19640,20,UCfQNB91qRP_5ILeu_S_bSkg,Tech,ogYkla0Qn6A,13,0,0,2024-09-22 17:33:10+00:00,Isn’t it not really AI but just pre written scripts?,0,0,0,1,0,0,1,1
32918,24,UCWu65T8zcgURKqmcIbzqY5w,Lifestyle,okylpsYqU8k,1,14,1,2025-09-24 20:44:16+00:00,Please do another live stream on this creature when you can. Thank you Sarge 😎,0,0,0,0,0,0,0,1
32919,24,UCWu65T8zcgURKqmcIbzqY5w,Lifestyle,okylpsYqU8k,2,9,4,2025-09-24 21:09:21+00:00,"Wonderful presentation Sarge ,can’t wait for his trial. The innocent victims deserve justice ⚖️✊! Thanks 🙏",0,0,0,0,0,0,0,2
32920,24,UCWu65T8zcgURKqmcIbzqY5w,Lifestyle,okylpsYqU8k,3,8,0,2025-09-24 21:05:12+00:00,7 + victims. There will be more. Evidence is stacked against him.,0,0,0,0,0,0,0,3
32929,24,UCWu65T8zcgURKqmcIbzqY5w,Lifestyle,okylpsYqU8k,12,3,1,2025-09-24 20:42:28+00:00,I don’t know how they are going to get through all the evidence.,0,0,0,0,0,0,0,4
32932,24,UCWu65T8zcgURKqmcIbzqY5w,Lifestyle,okylpsYqU8k,15,2,0,2025-09-24 21:32:53+00:00,I love stupid criminals. Thanks for all the evidence Rex Ol’Boy. We appreciate it. Ogre.,0,0,0,0,0,0,0,5
32935,24,UCWu65T8zcgURKqmcIbzqY5w,Lifestyle,okylpsYqU8k,18,2,0,2025-09-25 01:20:10+00:00,Thank you for focusing on the investigation and evidence. I'm sure those victims appreciate everyone who is working for justice and for a safer world for vulnerable people (and everyone!).,0,0,0,0,0,0,0,6
15067,18,UCbfYPyITQ-7l4upoX8nvctg,Tech,opghSX24clM,1,168,5,2026-01-29 11:58:36+00:00,Ok now GTA 6 will be delayed just to add this feature,0,0,0,0,0,0,0,1
15068,18,UCbfYPyITQ-7l4upoX8nvctg,Tech,opghSX24clM,2,78,5,2026-01-29 12:23:50+00:00,Always waiting your video. Energy in your content make me happier every time.,0,0,0,0,0,0,0,2
15069,18,UCbfYPyITQ-7l4upoX8nvctg,Tech,opghSX24clM,3,60,8,2026-01-29 11:41:38+00:00,surely porn industry is going to pour money into the research fund of this tech XD,0,0,0,0,0,0,0,3
15072,18,UCbfYPyITQ-7l4upoX8nvctg,Tech,opghSX24clM,6,45,1,2026-01-28 13:13:59+00:00,"Very cool, Dr. K! Looking forward to the day where Gaussian Splatting is efficient enough w.r.t. capture, data size and performance costs to replace polygons in large scale interactive media like videogames. Thanks for all your efforts in creating the stories that bring these papers to all of your 'fellow scholars' like me. 🙂",0,0,0,0,0,0,0,4
15077,18,UCbfYPyITQ-7l4upoX8nvctg,Tech,opghSX24clM,11,9,3,2026-01-29 12:51:53+00:00,"I've spent some time with gaussian splatting. There are a few examples on my channel. I've come to the conclusion that it's not a great long-term solution despite the realtime rendering speed. The inability to edit or animate splats makes them useless for anything but static environments. Plus, it can take many hours (20 hours for the sewer scene on my channel) running a high-end GPU to produce a big splat. Further, that completed splat has no capacity for physics, which is quickly becoming the foremost consideration for machine generated assets. Without embedded data for physics you can't use splats for anything but background scenery. After a lot of debating the matter (including some long discussions with Gemini) I came to the conclusion that meshes are a substantially better system overall. I am interested in radiant foam though...",0,0,0,0,0,0,0,5
15084,18,UCbfYPyITQ-7l4upoX8nvctg,Tech,opghSX24clM,18,6,1,2026-01-30 01:51:06+00:00,"I was wondering what was so uncanny valley and I realized that their mouths never open. Completely glued shut, not even a little mouth breathe here and there. At 4:45 you can see the capture artist open their mouth in the original video, but it is not captured in the final product.",0,0,0,0,0,0,0,6
15085,18,UCbfYPyITQ-7l4upoX8nvctg,Tech,opghSX24clM,19,5,2,2026-01-29 10:37:28+00:00,"They've been teasing Codec avatars for ages now. They really should make some version available on the Quest Pro/Quest 3, even as a preview like the hyperscape. Apple and Android XR already have them.",0,0,0,0,0,0,0,7
31086,24,UCPtRWUbBcPkEjbexT2jiCuA,Beauty,p2moRSgNylU,1,116,8,2025-02-21 19:37:17+00:00,"I’m sorry, WHAT??? THIS IS A FUNERAL. FUNERALS ARE NOT FUN. THEY’RE NOT PARTIES. THEY’RE EVENTS HOSTED TO MOURN THE LOSS OF A LOVED ONE. At this point, I’ve forever lost hope in society…",0,0,0,0,0,0,0,1
25054,22,UC0hpE9DDQpXjFSsOx0XwwcA,Beauty,p9Q-PQ0rbxU,1,0,0,2026-03-02 23:17:05+00:00,"I've gone through manic depressive episodes for days and don't take care of my skin. When I come out of it my skin is so aged dry, somewhat acne prone but definitely looks more like rosacea... For when I want to heal as much as I can. Would peels work for me? Or would it be too much for my skin?",0,0,0,0,0,0,0,1
28274,23,UC0hpE9DDQpXjFSsOx0XwwcA,Beauty,p9Q-PQ0rbxU,1,0,0,2026-03-02 23:17:05+00:00,"I've gone through manic depressive episodes for days and don't take care of my skin. When I come out of it my skin is so aged dry, somewhat acne prone but definitely looks more like rosacea... For when I want to heal as much as I can. Would peels work for me? Or would it be too much for my skin?",0,0,0,0,0,0,0,2
12453,17,UCxX9wt5FWQUAAz4UrysqK9A,Tech,pJ5dLwpG0_I,2,180,25,2024-08-15 14:37:02+00:00,"Short answer: NO, AI is *NOT* replacing software engineering now or any time soon. AI can write boilerplate, it can solve trivial problems, it can solve leetcode problems, and even these it often screws up. Throw AI at a real-world software project (case in point, I work on a project with 25 solutions, over 800 projects, hundreds of thousands of files and millions of lines of code) and AI can do absolutely *NOTHING* with that code-base other than ensure it won't compile.",0,0,0,1,0,0,1,1
12454,17,UCxX9wt5FWQUAAz4UrysqK9A,Tech,pJ5dLwpG0_I,3,122,9,2024-08-17 03:03:39+00:00,"Would be nice if AI replaces all jobs in the world. Then I can finally start farming without people telling me I should be doing something else. Spend time with family, breathing fresh country air, pretty epic.",0,0,0,0,0,0,0,2
24993,22,UCmjoNYXuFHaSOBiX1w2cohA,Beauty,pO3hA7P0Khg,3,0,0,2025-12-27 17:32:55+00:00,Links,0,0,0,0,0,0,0,1
28213,23,UCmjoNYXuFHaSOBiX1w2cohA,Beauty,pO3hA7P0Khg,3,0,0,2025-12-27 17:32:55+00:00,Links,0,0,0,0,0,0,0,2
24994,22,UCmjoNYXuFHaSOBiX1w2cohA,Beauty,pO3hA7P0Khg,4,0,0,2025-12-28 05:08:54+00:00,Pls link,0,0,0,0,0,0,0,3
28214,23,UCmjoNYXuFHaSOBiX1w2cohA,Beauty,pO3hA7P0Khg,4,0,0,2025-12-28 05:08:54+00:00,Pls link,0,0,0,0,0,0,0,4
24996,22,UCmjoNYXuFHaSOBiX1w2cohA,Beauty,pO3hA7P0Khg,6,0,0,2025-12-28 18:23:54+00:00,Link.,0,0,0,0,0,0,0,5
28216,23,UCmjoNYXuFHaSOBiX1w2cohA,Beauty,pO3hA7P0Khg,6,0,0,2025-12-28 18:23:54+00:00,Link.,0,0,0,0,0,0,0,6
24999,22,UCmjoNYXuFHaSOBiX1w2cohA,Beauty,pO3hA7P0Khg,9,0,1,2026-01-12 06:39:27+00:00,Link 🔗,0,0,0,0,0,0,0,7
28219,23,UCmjoNYXuFHaSOBiX1w2cohA,Beauty,pO3hA7P0Khg,9,0,1,2026-01-12 06:39:27+00:00,Link 🔗,0,0,0,0,0,0,0,8
25000,22,UCmjoNYXuFHaSOBiX1w2cohA,Beauty,pO3hA7P0Khg,10,0,0,2026-01-14 01:01:19+00:00,Link 🔗🖇️,0,0,0,0,0,0,0,9
28220,23,UCmjoNYXuFHaSOBiX1w2cohA,Beauty,pO3hA7P0Khg,10,0,0,2026-01-14 01:01:19+00:00,Link 🔗🖇️,0,0,0,0,0,0,0,10
25001,22,UCmjoNYXuFHaSOBiX1w2cohA,Beauty,pO3hA7P0Khg,11,0,0,2026-01-17 10:45:39+00:00,Link 🖇️ plzz,0,0,0,0,0,0,0,11
28221,23,UCmjoNYXuFHaSOBiX1w2cohA,Beauty,pO3hA7P0Khg,11,0,0,2026-01-17 10:45:39+00:00,Link 🖇️ plzz,0,0,0,0,0,0,0,12
25002,22,UCmjoNYXuFHaSOBiX1w2cohA,Beauty,pO3hA7P0Khg,12,0,0,2026-01-19 08:38:45+00:00,Link 🔗 please 🔗🔗🔗🔗,0,0,0,0,0,0,0,13
28222,23,UCmjoNYXuFHaSOBiX1w2cohA,Beauty,pO3hA7P0Khg,12,0,0,2026-01-19 08:38:45+00:00,Link 🔗 please 🔗🔗🔗🔗,0,0,0,0,0,0,0,14
25003,22,UCmjoNYXuFHaSOBiX1w2cohA,Beauty,pO3hA7P0Khg,13,0,0,2026-01-27 05:41:17+00:00,Link 😢,0,0,0,0,0,0,0,15
28223,23,UCmjoNYXuFHaSOBiX1w2cohA,Beauty,pO3hA7P0Khg,13,0,0,2026-01-27 05:41:17+00:00,Link 😢,0,0,0,0,0,0,0,16
28004,23,UCmjoNYXuFHaSOBiX1w2cohA,Beauty,pU0nCj47VsM,1,1485,6,2026-01-25 05:39:41+00:00,Dekh kar hi sir mai drd hone laga 😢,0,0,0,0,0,0,0,1
24784,22,UCmjoNYXuFHaSOBiX1w2cohA,Beauty,pU0nCj47VsM,1,1484,6,2026-01-25 05:39:41+00:00,Dekh kar hi sir mai drd hone laga 😢,0,0,0,0,0,0,0,2
24785,22,UCmjoNYXuFHaSOBiX1w2cohA,Beauty,pU0nCj47VsM,2,1074,7,2026-01-25 02:03:50+00:00,Is it massy?,0,0,0,0,0,0,0,3
28005,23,UCmjoNYXuFHaSOBiX1w2cohA,Beauty,pU0nCj47VsM,2,1074,7,2026-01-25 02:03:50+00:00,Is it massy?,0,0,0,0,0,0,0,4
28006,23,UCmjoNYXuFHaSOBiX1w2cohA,Beauty,pU0nCj47VsM,3,816,6,2026-01-24 18:19:03+00:00,Clutcher ❌️ Cleture ✔️,0,0,0,0,0,0,0,5
24786,22,UCmjoNYXuFHaSOBiX1w2cohA,Beauty,pU0nCj47VsM,3,815,6,2026-01-24 18:19:03+00:00,Clutcher ❌️ Cleture ✔️,0,0,0,0,0,0,0,6
24787,22,UCmjoNYXuFHaSOBiX1w2cohA,Beauty,pU0nCj47VsM,4,192,3,2026-01-25 12:47:52+00:00,Starting me laga didi ki shadi ho gyi😂,0,0,0,0,0,0,0,7
31727,24,UCPn7F1Bv9TCor3DYru8Marw,Beauty,pt9rLT3RYVA,1,3,4,2025-09-21 01:00:43+00:00,ok like the song and he kinda cute,0,0,0,0,0,0,0,1
10107,11,UC2GUcyD6KYjmU_ofQtPTSSA,Beauty,pteHpazR3tQ,1,160,4,2026-02-10 21:06:29+00:00,“Vaselinni” is my favorite pasta,0,0,0,0,0,0,0,1
31713,24,UCPn7F1Bv9TCor3DYru8Marw,Beauty,q1MaLOh73-4,1,4,0,2025-09-24 21:29:31+00:00,The way glo looked at him😂,0,0,0,0,0,0,0,1
30927,24,UCPtRWUbBcPkEjbexT2jiCuA,Beauty,q8ty9xpWlmQ,1,525,15,2025-03-20 18:40:11+00:00,bro wtf. I understand letting your child being healthy but a little candy doesn't hurt anyone? 😭 this world gets worser everytime I blink,0,0,0,0,0,0,0,1
30929,24,UCPtRWUbBcPkEjbexT2jiCuA,Beauty,q8ty9xpWlmQ,3,291,3,2025-03-20 18:51:27+00:00,Nursing home speed run basically.,0,0,0,0,0,0,0,2
21850,20,UC2GUcyD6KYjmU_ofQtPTSSA,Beauty,qBAMfCg_lEQ,1,428,3,2025-12-28 03:48:32+00:00,"Robert: ""I thought our relationship was special 😢""",0,0,0,0,0,0,0,1
2841,11,UCqcbQf6yw5KzRoDDcZ_wBSw,Tech,qMWeIXdyE2Y,1,287,61,2026-02-26 04:27:28+00:00,US Military with unrestricted access to powerful AI systems with all safety features turned off... WHAT COULD POSSIBLY GO WRONG,0,0,0,0,0,0,0,1
32541,24,UCnetiRHPnIMBCm-yY4m69qA,Lifestyle,qPsEtylXoNM,1,4879,110,2020-10-31 17:51:42+00:00,Personally I think quite a few of the cammer's in this video need to take a long hard look at their own driving!,0,0,0,0,0,0,0,1
32542,24,UCnetiRHPnIMBCm-yY4m69qA,Lifestyle,qPsEtylXoNM,2,4541,76,2020-11-19 11:08:56+00:00,So many people would literally rather ✨die✨ than let someone merge,0,0,0,0,0,0,0,2
32556,24,UCnetiRHPnIMBCm-yY4m69qA,Lifestyle,qPsEtylXoNM,16,731,28,2021-07-28 18:45:52+00:00,"2:43 Yucaipa, Ca - perfect example of a dashcammer being the problem. Cuts off one guy to undertake another all while his kids are in the back of the car. Then admits in the text that he assaulted the other driver off camera. Thanks for providing us with evidence as to why you shouldn't be allowed behind the wheel!",0,0,0,0,0,0,0,3
32559,24,UCnetiRHPnIMBCm-yY4m69qA,Lifestyle,qPsEtylXoNM,19,700,9,2021-04-01 16:20:50+00:00,"""I got evidence of you being a karen"" In the most Karen voice I've heard all day",0,0,0,0,0,0,0,4
23656,22,UCv3ZocWMnZw3aljHs4irOzA,Tech,qQSPmNouL7E,1,88,7,2025-07-21 08:13:00+00:00,Seedanace 1.0 still sucks big time. Nothing beats veo 3 at the moment.,0,0,0,0,0,0,0,1
26622,23,UCv3ZocWMnZw3aljHs4irOzA,Tech,qQSPmNouL7E,1,88,7,2025-07-21 08:13:00+00:00,Seedanace 1.0 still sucks big time. Nothing beats veo 3 at the moment.,0,0,0,0,0,1,0,2
23657,22,UCv3ZocWMnZw3aljHs4irOzA,Tech,qQSPmNouL7E,2,48,7,2025-07-18 17:16:09+00:00,No one can destroy Veo 3.,0,0,0,0,0,1,0,3
26623,23,UCv3ZocWMnZw3aljHs4irOzA,Tech,qQSPmNouL7E,2,48,7,2025-07-18 17:16:09+00:00,No one can destroy Veo 3.,0,0,0,0,0,1,0,4
23658,22,UCv3ZocWMnZw3aljHs4irOzA,Tech,qQSPmNouL7E,3,32,1,2025-09-19 06:43:38+00:00,"If it's a loophole, and nobody is paying for it, they will find out and fix it. Enjoy the free credits while they last.",0,0,0,0,0,0,0,5
26624,23,UCv3ZocWMnZw3aljHs4irOzA,Tech,qQSPmNouL7E,3,32,1,2025-09-19 06:43:38+00:00,"If it's a loophole, and nobody is paying for it, they will find out and fix it. Enjoy the free credits while they last.",0,0,0,0,0,1,0,6
26626,23,UCv3ZocWMnZw3aljHs4irOzA,Tech,qQSPmNouL7E,5,8,0,2025-09-06 11:09:47+00:00,"The all free tools take too much time,error,and failed things...waste my time",0,0,0,1,0,0,1,7
23662,22,UCv3ZocWMnZw3aljHs4irOzA,Tech,qQSPmNouL7E,7,3,0,2025-09-26 10:34:24+00:00,⚠️🚫REPORT🚫⚠️ him for misleading. He is lying to get you to subscribe and comment on his video so the algorithm pushes his videos.,0,0,0,0,0,0,0,8
26628,23,UCv3ZocWMnZw3aljHs4irOzA,Tech,qQSPmNouL7E,7,3,0,2025-09-26 10:34:24+00:00,⚠️🚫REPORT🚫⚠️ him for misleading. He is lying to get you to subscribe and comment on his video so the algorithm pushes his videos.,0,0,0,1,0,0,1,9
23667,22,UCv3ZocWMnZw3aljHs4irOzA,Tech,qQSPmNouL7E,12,2,0,2025-08-05 13:49:55+00:00,No link...,0,0,0,0,0,0,0,10
26633,23,UCv3ZocWMnZw3aljHs4irOzA,Tech,qQSPmNouL7E,12,2,0,2025-08-05 13:49:55+00:00,No link...,0,0,0,0,0,0,0,11
23668,22,UCv3ZocWMnZw3aljHs4irOzA,Tech,qQSPmNouL7E,13,2,1,2025-09-24 06:53:47+00:00,where is full video? where is information? there is no details on channel? only clickbait,0,0,0,0,0,0,0,12
26634,23,UCv3ZocWMnZw3aljHs4irOzA,Tech,qQSPmNouL7E,13,2,1,2025-09-24 06:53:47+00:00,where is full video? where is information? there is no details on channel? only clickbait,0,0,0,0,1,0,0,13
18662,20,UCYO_jab_esuFRV4b17AJtAw,Tech,qSn8dVI9V5I,10,99,22,2024-11-27 03:20:50+00:00,It also took millions of years for our brain to become capable of what it is today.,0,0,0,0,0,0,0,1
32425,24,UCnetiRHPnIMBCm-yY4m69qA,Lifestyle,qiF-Z9Ntomc,5,75,16,2020-08-05 20:16:09+00:00,"07:50 Why don't you just get out and help, that could be a new driver or a driver just having a rough day. It also doesn't matter if it takes 1 shunt or 20 shunts to get onto loading bay as long as you don't hit anything it's a good job. Truckers should be supporting each other not uploading videos and taking the piss out of each other.",0,0,0,0,0,0,0,1
32426,24,UCnetiRHPnIMBCm-yY4m69qA,Lifestyle,qiF-Z9Ntomc,6,72,1,2020-08-06 02:26:39+00:00,I love all these old drivers having no patience for the younger/newer drivers. Making fun of them for still being new and not having 10 years of backing experience right out the gate. They all complain about drivers not getting any respect yet they themselves don't have any respect for other drivers. Smh.,0,0,0,0,0,0,0,2
23067,20,UCCvoAe__WFYMNAEN-C-CtYA,Beauty,qjqu_7_DxLs,3,18,1,2023-11-29 19:53:37+00:00,Do you recommend applying before or after foundation?,0,0,0,0,0,0,0,1
30967,24,UCPtRWUbBcPkEjbexT2jiCuA,Beauty,quz-A-rdemc,1,416,5,2025-03-11 22:54:23+00:00,I’ve literally never even considered using AI for recipes before. It takes less than a minute to look up a recipe for something you want to make and human-made recipes will ALWAYS be better than AI-made ones.,0,0,0,0,0,1,0,1
30968,24,UCPtRWUbBcPkEjbexT2jiCuA,Beauty,quz-A-rdemc,2,243,2,2025-03-11 16:09:03+00:00,"If you wanna make cupcakes just ask Pinkie Pie (don’t worry, she won’t make them out of ponies unlike that infamous grimdark story)",0,0,0,0,0,0,0,2
30969,24,UCPtRWUbBcPkEjbexT2jiCuA,Beauty,quz-A-rdemc,3,233,5,2025-03-12 22:59:14+00:00,random pintrest moms will gladly give you a recipe,0,0,0,0,0,0,0,3
24587,22,UCmjoNYXuFHaSOBiX1w2cohA,Beauty,r76bY838Z_s,2,0,0,2026-03-05 17:48:19+00:00,Link,0,0,0,0,0,0,0,1
27807,23,UCmjoNYXuFHaSOBiX1w2cohA,Beauty,r76bY838Z_s,2,0,0,2026-03-05 17:48:19+00:00,Link,0,0,0,0,0,0,0,2
24591,22,UCmjoNYXuFHaSOBiX1w2cohA,Beauty,r76bY838Z_s,6,0,0,2026-03-06 16:26:01+00:00,Lipstick link,0,0,0,0,0,0,0,3
27811,23,UCmjoNYXuFHaSOBiX1w2cohA,Beauty,r76bY838Z_s,6,0,0,2026-03-06 16:26:01+00:00,Lipstick link,0,0,0,0,0,0,0,4
19748,20,UCPjNBjflYl0-HQtUvOx0Ibw,Tech,rITtk9H4d_w,1,1,0,2025-11-08 23:00:07+00:00,Great insight! AX is definitely reshaping how we think about design. Shifting focus from just end-users to empowering the agents behind the scenes is a game-changer for AI-driven workflows.,0,0,0,0,0,0,0,1
23689,22,UCGM7A0ps5KuZ7hZidTv26Pg,Tech,rM9ByE2KvMw,1,2,0,2026-01-25 15:08:27+00:00,so cool,0,0,0,0,0,0,0,1
26655,23,UCGM7A0ps5KuZ7hZidTv26Pg,Tech,rM9ByE2KvMw,1,2,0,2026-01-25 15:08:27+00:00,so cool,0,0,0,0,0,0,0,2
23978,22,UCDma-UpDUSHV252QedH6vSg,Beauty,rQ6MyEFRCDM,1,249,26,2026-01-17 01:57:09+00:00,"10. Maybelline, Fit Me, 9. Dior, Forever Skin. 8. Loreal, True Match. 7. MAC Studio Fix, 6. Estee Lauder, Double Wear 5. Fenty Beauty, 4 Huda Beuaty, Faux Filter foundation 3. Chartlotte Tilbury, Airbrush Foundation. 2. Kosas, Serum foundation, ( clean formulation) Ilia. Super Serum Skintint ( clean formula). I just listed them as the video spoke on different brands of foundations. WatcH the full video as Several of the foundations are expensive premium brands.",0,0,0,0,0,0,0,1
26942,23,UCDma-UpDUSHV252QedH6vSg,Beauty,rQ6MyEFRCDM,1,249,26,2026-01-17 01:57:09+00:00,"10. Maybelline, Fit Me, 9. Dior, Forever Skin. 8. Loreal, True Match. 7. MAC Studio Fix, 6. Estee Lauder, Double Wear 5. Fenty Beauty, 4 Huda Beuaty, Faux Filter foundation 3. Chartlotte Tilbury, Airbrush Foundation. 2. Kosas, Serum foundation, ( clean formulation) Ilia. Super Serum Skintint ( clean formula). I just listed them as the video spoke on different brands of foundations. WatcH the full video as Several of the foundations are expensive premium brands.",0,0,0,0,0,0,0,2
26943,23,UCDma-UpDUSHV252QedH6vSg,Beauty,rQ6MyEFRCDM,2,127,6,2026-01-15 16:37:28+00:00,Also---Buy cruelty free products! Cosmetics shouldn't harm people or animals.,0,0,0,0,0,0,0,3
23980,22,UCDma-UpDUSHV252QedH6vSg,Beauty,rQ6MyEFRCDM,3,38,0,2026-01-16 03:56:53+00:00,Can you say what sources were used in preparation for the video?,0,0,0,0,0,0,0,4
26944,23,UCDma-UpDUSHV252QedH6vSg,Beauty,rQ6MyEFRCDM,3,38,0,2026-01-16 03:56:53+00:00,Can you say what sources were used in preparation for the video?,0,0,0,0,0,0,0,5
3636,11,UCNU_lfiiWBdtULKOw6X0Dig,Tech,rZ_bRHWgYHU,1,4,0,2026-02-13 04:08:18+00:00,"💥 We’re launching the Modern Route-Full Stack Generative & Agentic AI Batch 💥 📅 Starts: 8th March 2026 ⏰ Time: 8 PM – 11 PM IST 🗓 Schedule: Every Saturday & Sunday This is not old-school AI ❌ This is how AI is actually built, deployed, and scaled in 2026 — from GenAI to Agentic AI, end-to-end & hands-on 🚀 🔗 Enroll here: 👉 https://www.krishnaik.in/liveclass2/genai?id=9",0,0,0,0,0,0,0,1
10087,11,UC2GUcyD6KYjmU_ofQtPTSSA,Beauty,raVLZ9paj9M,1,2004,43,2026-02-11 20:50:13+00:00,The fact that it is targeting people with mature skin (older people who often cant tell the difference between AI and reality) is despicable.,0,0,0,1,0,0,1,1
10088,11,UC2GUcyD6KYjmU_ofQtPTSSA,Beauty,raVLZ9paj9M,2,1400,13,2026-02-11 22:41:45+00:00,We need laws on AI fast.,0,0,0,1,0,0,1,2
10089,11,UC2GUcyD6KYjmU_ofQtPTSSA,Beauty,raVLZ9paj9M,3,1080,4,2026-02-11 20:34:25+00:00,"I hate brands that use AI, like just admit you dont wanna pay ur employees properly smh",0,0,0,1,0,0,1,3
10090,11,UC2GUcyD6KYjmU_ofQtPTSSA,Beauty,raVLZ9paj9M,4,729,15,2026-02-11 21:09:21+00:00,As soon as she mispronounced “Bobbi” I knew it was AI. Anyone who has been in a Sephora knows Luxe isn’t a brand in that store.,0,0,0,1,0,0,1,4
10091,11,UC2GUcyD6KYjmU_ofQtPTSSA,Beauty,raVLZ9paj9M,5,699,6,2026-02-11 22:10:51+00:00,Even easier: don’t trust anyone who says 35 is ‘mature skin’ - get out of my kitchen 😂,0,0,0,1,0,0,1,5
10092,11,UC2GUcyD6KYjmU_ofQtPTSSA,Beauty,raVLZ9paj9M,6,685,4,2026-02-11 21:03:35+00:00,I am f%£king sick and tired of ai 🙄😒🤮,0,0,0,0,0,0,0,6
10093,11,UC2GUcyD6KYjmU_ofQtPTSSA,Beauty,raVLZ9paj9M,7,614,10,2026-02-11 21:08:36+00:00,"It’s unfortunate that so many black women already struggle to find their foundation match, yet this brand is saying they accommodate black skin even when they don’t",0,0,0,1,0,0,1,7
10094,11,UC2GUcyD6KYjmU_ofQtPTSSA,Beauty,raVLZ9paj9M,8,509,12,2026-02-11 21:27:56+00:00,These ads strike me as low-key r*cist too. Exoticizing Asian women and using AI blk women to peddle lies and appear inclusive. Talk about performative!,0,0,0,1,0,0,1,8
10095,11,UC2GUcyD6KYjmU_ofQtPTSSA,Beauty,raVLZ9paj9M,9,426,2,2026-02-11 22:28:48+00:00,"Ngl, i cackled at bo-bee. There's also a very specific cadence the AI uses.",0,0,0,1,0,0,1,9
10096,11,UC2GUcyD6KYjmU_ofQtPTSSA,Beauty,raVLZ9paj9M,10,342,4,2026-02-11 22:56:49+00:00,I think ads should have to disclose AI actors. It’s misleading. Someone is going to have to sue a company for false advertising to get it to change.,0,0,0,1,0,0,1,10
10097,11,UC2GUcyD6KYjmU_ofQtPTSSA,Beauty,raVLZ9paj9M,11,321,4,2026-02-11 21:08:01+00:00,its really sad that they are preying on people with mature skin and dark skin. they already have a hard time finding a foundation that works for them. luring black people in with an AI ad that doesnt even disclose that its an ad. its kinda disgusting imo. just flat out exploiting people.,0,0,0,0,0,0,0,11
10098,11,UC2GUcyD6KYjmU_ofQtPTSSA,Beauty,raVLZ9paj9M,12,280,6,2026-02-11 21:31:21+00:00,And the guy saying he's been a makeup artist for 18 years and he looks no older than 23-25...he started his career at the tender age of seven?!?,0,0,0,1,0,0,1,12
10099,11,UC2GUcyD6KYjmU_ofQtPTSSA,Beauty,raVLZ9paj9M,13,202,8,2026-02-11 20:47:39+00:00,How she says Bobby,0,0,0,1,0,0,1,13
10100,11,UC2GUcyD6KYjmU_ofQtPTSSA,Beauty,raVLZ9paj9M,14,202,6,2026-02-11 20:54:24+00:00,I love when Robert does his whistle blowing. I never realized how to detect AI. Great example. Thank you so much 🖤🖤💟💟♥️♥️,0,0,0,1,0,0,1,14
10101,11,UC2GUcyD6KYjmU_ofQtPTSSA,Beauty,raVLZ9paj9M,15,188,6,2026-02-11 21:06:49+00:00,"2:09 ""Bo-bee"" 🤣🤣🤣",0,0,0,1,0,0,1,15
10102,11,UC2GUcyD6KYjmU_ofQtPTSSA,Beauty,raVLZ9paj9M,16,174,2,2026-02-11 21:01:29+00:00,I have trained my brain to recognize ai faces. Im worried about when it gets so good i start missing it,0,0,0,1,0,0,1,16
10103,11,UC2GUcyD6KYjmU_ofQtPTSSA,Beauty,raVLZ9paj9M,17,164,3,2026-02-11 22:48:14+00:00,It should be 100% illegal to sell products using AI marketing and promotional materials like that's just outright deception,0,0,0,1,0,0,1,17
10104,11,UC2GUcyD6KYjmU_ofQtPTSSA,Beauty,raVLZ9paj9M,18,155,2,2026-02-11 20:52:32+00:00,10:58 not the signs on the shelves being in czech 🥴🤣🤣,0,0,0,1,0,0,1,18
10105,11,UC2GUcyD6KYjmU_ofQtPTSSA,Beauty,raVLZ9paj9M,19,141,1,2026-02-11 21:05:13+00:00,"The AI Bot said it all when ""she"" said: "" It works for some people, but not for all"" YES.. exactly! this goes for ALL foundations! 😂",0,0,0,1,0,0,1,19
10106,11,UC2GUcyD6KYjmU_ofQtPTSSA,Beauty,raVLZ9paj9M,20,105,4,2026-02-11 20:46:56+00:00,The only cheap plastic one is the best foundation ofc,0,0,0,0,0,0,0,20
